pdb_id	x	y	cluster	pdb	chain	arch_name	x_name
6LUM_O	-52.599957	-15.253232	8	6lum	O	UNK	UNK
6LUM_P	7.5467257	-17.905792	2	6lum	P	a+b complex topology	NO_X_NAME
6LUM_P	7.5467257	-17.905792	2	6lum	P	a/b three-layered sandwiches	Rossmann-like
6LUM_P	7.5467257	-17.905792	2	6lum	P	alpha bundles	Spectrin repeat-like
6LUM_Q	34.62974	0.6085698	1	6lum	Q	a+b two layers	beta-Grasp
6LUM_Q	34.62974	0.6085698	1	6lum	Q	alpha arrays	alpha-helical ferredoxin-like
6MUH_A	19.081297	-9.22281	1	6muh	A	a/b three-layered sandwiches	NO_X_NAME
6MUH_B	18.949312	-9.100686	2	6muh	B	a/b three-layered sandwiches	NO_X_NAME
6MYO_A	9.95268	-47.179012	5	6myo	A	a+b complex topology	NO_X_NAME
6MYO_A	9.95268	-47.179012	5	6myo	A	a/b three-layered sandwiches	Rossmann-like
6MYO_A	9.95268	-47.179012	5	6myo	A	alpha bundles	Spectrin repeat-like
6MYO_B	43.86313	-4.860459	6	6myo	B	a+b two layers	beta-Grasp
6MYO_B	43.86313	-4.860459	6	6myo	B	alpha arrays	alpha-helical ferredoxin-like
6MYO_C	-11.480747	29.146326	8	6myo	C	alpha bundles	NO_X_NAME
6MYO_D	-46.178223	-6.7752438	8	6myo	D	alpha bundles	NO_X_NAME
6MYP_A	11.402739	-46.778713	5	6myp	A	a+b complex topology	NO_X_NAME
6MYP_A	11.402739	-46.778713	5	6myp	A	a/b three-layered sandwiches	Rossmann-like
6MYP_A	11.402739	-46.778713	5	6myp	A	alpha bundles	Spectrin repeat-like
6MYP_B	44.56763	-4.8618803	6	6myp	B	a+b two layers	beta-Grasp
6MYP_B	44.56763	-4.8618803	6	6myp	B	alpha arrays	alpha-helical ferredoxin-like
6MYP_C	-11.6924925	28.663382	8	6myp	C	alpha bundles	NO_X_NAME
6MYP_D	-45.716858	-6.1674466	8	6myp	D	alpha bundles	NO_X_NAME
6MYQ_A	9.640469	-46.620003	5	6myq	A	a+b complex topology	NO_X_NAME
6MYQ_A	9.640469	-46.620003	5	6myq	A	a/b three-layered sandwiches	Rossmann-like
6MYQ_A	9.640469	-46.620003	5	6myq	A	alpha bundles	Spectrin repeat-like
6MYQ_B	44.944912	-2.4907455	6	6myq	B	a+b two layers	beta-Grasp
6MYQ_B	44.944912	-2.4907455	6	6myq	B	alpha arrays	alpha-helical ferredoxin-like
6MYQ_C	-11.362427	30.034506	8	6myq	C	alpha bundles	NO_X_NAME
6MYQ_D	-46.132103	-7.1791105	8	6myq	D	alpha bundles	NO_X_NAME
6MYR_A	10.327239	-45.888756	5	6myr	A	a+b complex topology	NO_X_NAME
6MYR_A	10.327239	-45.888756	5	6myr	A	a/b three-layered sandwiches	Rossmann-like
6MYR_A	10.327239	-45.888756	5	6myr	A	alpha bundles	Spectrin repeat-like
6MYR_B	44.16099	-5.4506707	6	6myr	B	a+b two layers	beta-Grasp
6MYR_B	44.16099	-5.4506707	6	6myr	B	alpha arrays	alpha-helical ferredoxin-like
6MYR_C	-10.60874	28.97882	8	6myr	C	alpha bundles	NO_X_NAME
6MYR_D	-45.984573	-6.9912815	8	6myr	D	alpha bundles	NO_X_NAME
6MYS_A	11.355927	-46.789677	5	6mys	A	a+b complex topology	NO_X_NAME
6MYS_A	11.355927	-46.789677	5	6mys	A	a/b three-layered sandwiches	Rossmann-like
6MYS_A	11.355927	-46.789677	5	6mys	A	alpha bundles	Spectrin repeat-like
6MYS_B	44.621464	-5.051405	6	6mys	B	a+b two layers	beta-Grasp
6MYS_B	44.621464	-5.051405	6	6mys	B	alpha arrays	alpha-helical ferredoxin-like
6MYS_C	-10.57062	28.248247	8	6mys	C	alpha bundles	NO_X_NAME
6MYS_D	-45.670986	-6.4069753	8	6mys	D	alpha bundles	NO_X_NAME
6MYT_A	10.130745	-46.15126	5	6myt	A	a+b complex topology	NO_X_NAME
6MYT_A	10.130745	-46.15126	5	6myt	A	a/b three-layered sandwiches	Rossmann-like
6MYT_A	10.130745	-46.15126	5	6myt	A	alpha bundles	Spectrin repeat-like
6MYT_B	44.32114	-5.4589863	6	6myt	B	a+b two layers	beta-Grasp
6MYT_B	44.32114	-5.4589863	6	6myt	B	alpha arrays	alpha-helical ferredoxin-like
6MYT_C	-11.637989	29.084383	8	6myt	C	alpha bundles	NO_X_NAME
6MYT_D	-46.210278	-6.4439178	8	6myt	D	alpha bundles	NO_X_NAME
6MYU_A	9.310055	-46.78835	5	6myu	A	a+b complex topology	NO_X_NAME
6MYU_A	9.310055	-46.78835	5	6myu	A	a/b three-layered sandwiches	Rossmann-like
6MYU_A	9.310055	-46.78835	5	6myu	A	alpha bundles	Spectrin repeat-like
6MYU_B	43.987213	-4.913973	6	6myu	B	a+b two layers	beta-Grasp
6MYU_B	43.987213	-4.913973	6	6myu	B	alpha arrays	alpha-helical ferredoxin-like
6MYU_C	-11.10964	28.751461	8	6myu	C	alpha bundles	NO_X_NAME
6MYU_D	-45.600945	-7.037567	8	6myu	D	alpha bundles	NO_X_NAME
6ONO_A	-57.485905	-0.31843665	3	6ono	A	alpha arrays	4Fe-4S binding domain in Dna2
6ONO_B	-59.33589	-4.9296727	3	6ono	B	alpha arrays	HTH
6ONO_C	-59.66016	-1.9813656	3	6ono	C	alpha arrays	4Fe-4S binding domain in Dna2
6ONO_D	-58.926563	-4.9220243	3	6ono	D	alpha arrays	HTH
6ONU_A	-57.499016	-0.37871313	3	6onu	A	alpha arrays	4Fe-4S binding domain in Dna2
6ONU_B	-58.91435	-4.417428	3	6onu	B	alpha arrays	HTH
6ONU_C	-59.670006	-2.0111666	3	6onu	C	alpha arrays	4Fe-4S binding domain in Dna2
6ONU_D	-59.257156	-5.4187202	3	6onu	D	alpha arrays	HTH
6ONU_E	-57.44803	-0.44026858	3	6onu	E	alpha arrays	4Fe-4S binding domain in Dna2
6ONU_F	-59.43715	-5.1852493	3	6onu	F	alpha arrays	HTH
6ONU_G	-59.986755	-2.2808821	3	6onu	G	alpha arrays	4Fe-4S binding domain in Dna2
6ONU_H	-58.25039	-6.20874	3	6onu	H	alpha arrays	HTH
6PGW_A	3.563655	8.799364	2	6pgw	A	beta sandwiches	Immunoglobulin-like beta-sandwich
6PRK_A	-39.850773	-8.203965	8	6prk	A	alpha duplicates or obligate multimers	YheA/YmcA-like
6PRK_B	-40.966328	-5.9508047	8	6prk	B	alpha duplicates or obligate multimers	YheA/YmcA-like
6PZH_A	4.4054856	-8.675071	2	6pzh	A	beta sandwiches	Immunoglobulin-like beta-sandwich
6PZH_B	0.8662893	-3.8050623	2	6pzh	B	beta sandwiches	Immunoglobulin-like beta-sandwich
6PZH_H	0.8746152	-3.7936256	2	6pzh	H	beta sandwiches	Immunoglobulin-like beta-sandwich
6PZH_L	4.2243	-8.699349	2	6pzh	L	beta sandwiches	Immunoglobulin-like beta-sandwich
6Q32_A	20.538706	-27.150763	1	6q32	A	a/b three-layered sandwiches	NO_X_NAME
6Q32_A	20.538706	-27.150763	1	6q32	A	beta barrels	beta-clip
6Q32_A	20.538706	-27.150763	1	6q32	A	a+b complex topology	NO_X_NAME
6Q32_A	20.538706	-27.150763	1	6q32	A	a+b two layers	NO_X_NAME
6Q3T_A	-12.968138	-16.871574	7	6q3t	A	a/b three-layered sandwiches	Flavodoxin-like
6Q3T_B	-12.999011	-16.956766	7	6q3t	B	a/b three-layered sandwiches	Flavodoxin-like
6Q3T_C	-12.992442	-16.965122	7	6q3t	C	a/b three-layered sandwiches	Flavodoxin-like
6QXK_A	-51.585	-17.285416	8	6qxk	A	UNK	UNK
6QXK_B	43.994728	1.1259565	2	6qxk	B	a+b complex topology	NO_X_NAME
6QYX_A	8.854525	7.8315597	2	6qyx	A	a+b complex topology	NO_X_NAME
6RMS_A	22.074402	-18.856133	1	6rms	A	a/b three-layered sandwiches	NO_X_NAME
6RMS_A	22.074402	-18.856133	1	6rms	A	beta barrels	beta-clip
6RMS_A	22.074402	-18.856133	1	6rms	A	a+b complex topology	NO_X_NAME
6RMS_A	22.074402	-18.856133	1	6rms	A	a+b two layers	NO_X_NAME
6RUP_A	-44.75896	11.918356	0	6rup	A	beta barrels	OB-fold
6RUP_B	-46.163868	12.022076	3	6rup	B	beta barrels	OB-fold
6RUP_C	-50.139	-16.823595	8	6rup	C	UNK	UNK
6S6S_A	55.60639	17.625921	6	6s6s	A	a+b four layers	Ntn/PP2C
6S6S_A	55.60639	17.625921	6	6s6s	A	a+b two layers	Alpha-beta plaits
6S6S_A	55.60639	17.625921	6	6s6s	A	a/b barrels	TIM beta/alpha-barrel
6S6S_A	55.60639	17.625921	6	6s6s	A	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6S_B	55.409588	17.323965	6	6s6s	B	a+b four layers	Ntn/PP2C
6S6S_B	55.409588	17.323965	6	6s6s	B	a+b two layers	Alpha-beta plaits
6S6S_B	55.409588	17.323965	6	6s6s	B	a/b barrels	TIM beta/alpha-barrel
6S6S_B	55.409588	17.323965	6	6s6s	B	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6S_C	55.95446	17.557587	6	6s6s	C	a+b four layers	Ntn/PP2C
6S6S_C	55.95446	17.557587	6	6s6s	C	a+b two layers	Alpha-beta plaits
6S6S_C	55.95446	17.557587	6	6s6s	C	a/b barrels	TIM beta/alpha-barrel
6S6S_C	55.95446	17.557587	6	6s6s	C	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6S_D	55.509315	17.584194	6	6s6s	D	a+b four layers	Ntn/PP2C
6S6S_D	55.509315	17.584194	6	6s6s	D	a+b two layers	Alpha-beta plaits
6S6S_D	55.509315	17.584194	6	6s6s	D	a/b barrels	TIM beta/alpha-barrel
6S6S_D	55.509315	17.584194	6	6s6s	D	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6S_E	41.55667	6.831429	1	6s6s	E	alpha arrays	alpha-helical ferredoxin-like
6S6S_E	41.55667	6.831429	1	6s6s	E	a/b three-layered sandwiches	Rossmann-like
6S6S_F	41.370655	6.942959	1	6s6s	F	alpha arrays	alpha-helical ferredoxin-like
6S6S_F	41.370655	6.942959	1	6s6s	F	a/b three-layered sandwiches	Rossmann-like
6S6S_G	41.443848	6.997774	1	6s6s	G	alpha arrays	alpha-helical ferredoxin-like
6S6S_G	41.443848	6.997774	1	6s6s	G	a/b three-layered sandwiches	Rossmann-like
6S6S_H	41.559017	7.0632424	1	6s6s	H	alpha arrays	alpha-helical ferredoxin-like
6S6S_H	41.559017	7.0632424	1	6s6s	H	a/b three-layered sandwiches	Rossmann-like
6S6T_A	56.56368	14.639763	6	6s6t	A	a+b four layers	Ntn/PP2C
6S6T_A	56.56368	14.639763	6	6s6t	A	a+b two layers	Alpha-beta plaits
6S6T_A	56.56368	14.639763	6	6s6t	A	a/b barrels	TIM beta/alpha-barrel
6S6T_A	56.56368	14.639763	6	6s6t	A	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6T_B	57.392185	14.942379	6	6s6t	B	a+b four layers	Ntn/PP2C
6S6T_B	57.392185	14.942379	6	6s6t	B	a+b two layers	Alpha-beta plaits
6S6T_B	57.392185	14.942379	6	6s6t	B	a/b barrels	TIM beta/alpha-barrel
6S6T_B	57.392185	14.942379	6	6s6t	B	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6T_C	56.903984	14.58898	6	6s6t	C	a+b four layers	Ntn/PP2C
6S6T_C	56.903984	14.58898	6	6s6t	C	a+b two layers	Alpha-beta plaits
6S6T_C	56.903984	14.58898	6	6s6t	C	a/b barrels	TIM beta/alpha-barrel
6S6T_C	56.903984	14.58898	6	6s6t	C	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6T_D	57.600815	15.134586	6	6s6t	D	a+b four layers	Ntn/PP2C
6S6T_D	57.600815	15.134586	6	6s6t	D	a+b two layers	Alpha-beta plaits
6S6T_D	57.600815	15.134586	6	6s6t	D	a/b barrels	TIM beta/alpha-barrel
6S6T_D	57.600815	15.134586	6	6s6t	D	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6T_E	41.856247	10.412121	2	6s6t	E	alpha arrays	alpha-helical ferredoxin-like
6S6T_E	41.856247	10.412121	2	6s6t	E	a/b three-layered sandwiches	Rossmann-like
6S6T_F	42.434845	9.969233	1	6s6t	F	alpha arrays	alpha-helical ferredoxin-like
6S6T_F	42.434845	9.969233	1	6s6t	F	a/b three-layered sandwiches	Rossmann-like
6S6T_G	41.797504	10.612248	2	6s6t	G	alpha arrays	alpha-helical ferredoxin-like
6S6T_G	41.797504	10.612248	2	6s6t	G	a/b three-layered sandwiches	Rossmann-like
6S6U_A	55.789738	15.075699	6	6s6u	A	a+b four layers	Ntn/PP2C
6S6U_A	55.789738	15.075699	6	6s6u	A	a+b two layers	Alpha-beta plaits
6S6U_A	55.789738	15.075699	6	6s6u	A	a/b barrels	TIM beta/alpha-barrel
6S6U_A	55.789738	15.075699	6	6s6u	A	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6U_B	56.472042	15.425627	6	6s6u	B	a+b four layers	Ntn/PP2C
6S6U_B	56.472042	15.425627	6	6s6u	B	a+b two layers	Alpha-beta plaits
6S6U_B	56.472042	15.425627	6	6s6u	B	a/b barrels	TIM beta/alpha-barrel
6S6U_B	56.472042	15.425627	6	6s6u	B	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6U_C	56.122528	16.197346	6	6s6u	C	a+b four layers	Ntn/PP2C
6S6U_C	56.122528	16.197346	6	6s6u	C	a+b two layers	Alpha-beta plaits
6S6U_C	56.122528	16.197346	6	6s6u	C	a/b barrels	TIM beta/alpha-barrel
6S6U_C	56.122528	16.197346	6	6s6u	C	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6U_D	55.78976	15.075725	6	6s6u	D	a+b four layers	Ntn/PP2C
6S6U_D	55.78976	15.075725	6	6s6u	D	a+b two layers	Alpha-beta plaits
6S6U_D	55.78976	15.075725	6	6s6u	D	a/b barrels	TIM beta/alpha-barrel
6S6U_D	55.78976	15.075725	6	6s6u	D	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6U_E	56.12247	16.197329	6	6s6u	E	a+b four layers	Ntn/PP2C
6S6U_E	56.12247	16.197329	6	6s6u	E	a+b two layers	Alpha-beta plaits
6S6U_E	56.12247	16.197329	6	6s6u	E	a/b barrels	TIM beta/alpha-barrel
6S6U_E	56.12247	16.197329	6	6s6u	E	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6U_F	56.472084	15.425326	6	6s6u	F	a+b four layers	Ntn/PP2C
6S6U_F	56.472084	15.425326	6	6s6u	F	a+b two layers	Alpha-beta plaits
6S6U_F	56.472084	15.425326	6	6s6u	F	a/b barrels	TIM beta/alpha-barrel
6S6U_F	56.472084	15.425326	6	6s6u	F	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6U_G	43.444748	10.286108	1	6s6u	G	alpha arrays	alpha-helical ferredoxin-like
6S6U_G	43.444748	10.286108	1	6s6u	G	a/b three-layered sandwiches	Rossmann-like
6S6U_H	42.861664	10.118405	1	6s6u	H	alpha arrays	alpha-helical ferredoxin-like
6S6U_H	42.861664	10.118405	1	6s6u	H	a/b three-layered sandwiches	Rossmann-like
6S6U_I	43.444805	10.285035	1	6s6u	I	alpha arrays	alpha-helical ferredoxin-like
6S6U_I	43.444805	10.285035	1	6s6u	I	a/b three-layered sandwiches	Rossmann-like
6S6U_J	42.86162	10.118368	1	6s6u	J	alpha arrays	alpha-helical ferredoxin-like
6S6U_J	42.86162	10.118368	1	6s6u	J	a/b three-layered sandwiches	Rossmann-like
6S6X_A	55.702118	15.761096	6	6s6x	A	a+b four layers	Ntn/PP2C
6S6X_A	55.702118	15.761096	6	6s6x	A	a+b two layers	Alpha-beta plaits
6S6X_A	55.702118	15.761096	6	6s6x	A	a/b barrels	TIM beta/alpha-barrel
6S6X_A	55.702118	15.761096	6	6s6x	A	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6X_B	57.02416	15.719964	6	6s6x	B	a+b four layers	Ntn/PP2C
6S6X_B	57.02416	15.719964	6	6s6x	B	a+b two layers	Alpha-beta plaits
6S6X_B	57.02416	15.719964	6	6s6x	B	a/b barrels	TIM beta/alpha-barrel
6S6X_B	57.02416	15.719964	6	6s6x	B	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6X_C	56.815712	16.220905	6	6s6x	C	a+b four layers	Ntn/PP2C
6S6X_C	56.815712	16.220905	6	6s6x	C	a+b two layers	Alpha-beta plaits
6S6X_C	56.815712	16.220905	6	6s6x	C	a/b barrels	TIM beta/alpha-barrel
6S6X_C	56.815712	16.220905	6	6s6x	C	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6X_D	55.701893	15.761242	6	6s6x	D	a+b four layers	Ntn/PP2C
6S6X_D	55.701893	15.761242	6	6s6x	D	a+b two layers	Alpha-beta plaits
6S6X_D	55.701893	15.761242	6	6s6x	D	a/b barrels	TIM beta/alpha-barrel
6S6X_D	55.701893	15.761242	6	6s6x	D	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6X_E	57.024143	15.719944	6	6s6x	E	a+b four layers	Ntn/PP2C
6S6X_E	57.024143	15.719944	6	6s6x	E	a+b two layers	Alpha-beta plaits
6S6X_E	57.024143	15.719944	6	6s6x	E	a/b barrels	TIM beta/alpha-barrel
6S6X_E	57.024143	15.719944	6	6s6x	E	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6X_F	56.81592	16.221197	6	6s6x	F	a+b four layers	Ntn/PP2C
6S6X_F	56.81592	16.221197	6	6s6x	F	a+b two layers	Alpha-beta plaits
6S6X_F	56.81592	16.221197	6	6s6x	F	a/b barrels	TIM beta/alpha-barrel
6S6X_F	56.81592	16.221197	6	6s6x	F	beta duplicates or obligate multimers	Single-stranded right-handed beta-helix
6S6X_G	42.615295	10.865011	1	6s6x	G	alpha arrays	alpha-helical ferredoxin-like
6S6X_G	42.615295	10.865011	1	6s6x	G	a/b three-layered sandwiches	Rossmann-like
6S6X_H	43.19938	11.390052	1	6s6x	H	alpha arrays	alpha-helical ferredoxin-like
6S6X_H	43.19938	11.390052	1	6s6x	H	a/b three-layered sandwiches	Rossmann-like
6S6X_I	43.46238	10.961279	1	6s6x	I	alpha arrays	alpha-helical ferredoxin-like
6S6X_I	43.46238	10.961279	1	6s6x	I	a/b three-layered sandwiches	Rossmann-like
6S6X_J	42.615314	10.865019	1	6s6x	J	alpha arrays	alpha-helical ferredoxin-like
6S6X_J	42.615314	10.865019	1	6s6x	J	a/b three-layered sandwiches	Rossmann-like
6S6X_K	43.199394	11.390077	1	6s6x	K	alpha arrays	alpha-helical ferredoxin-like
6S6X_K	43.199394	11.390077	1	6s6x	K	a/b three-layered sandwiches	Rossmann-like
6S6X_L	43.462353	10.961248	1	6s6x	L	alpha arrays	alpha-helical ferredoxin-like
6S6X_L	43.462353	10.961248	1	6s6x	L	a/b three-layered sandwiches	Rossmann-like
6S9I_B	27.59353	21.378233	2	6s9i	B	a/b three-layered sandwiches	P-loop domains-like
6S9I_B	27.59353	21.378233	2	6s9i	B	alpha arrays	HTH
6S9I_B	27.59353	21.378233	2	6s9i	B	alpha arrays	NO_X_NAME
6S9I_B	27.59353	21.378233	2	6s9i	B	alpha arrays	HhH/H2TH
6S9I_B	27.59353	21.378233	2	6s9i	B	beta sandwiches	Immunoglobulin-like beta-sandwich
6S9I_J	21.132326	-10.280006	2	6s9i	J	a+b three layers	NO_X_NAME
6T7A_A	-51.620796	6.0467	3	6t7a	A	alpha arrays	Histone-like
6T7A_B	-54.791817	4.5967827	3	6t7a	B	alpha arrays	Histone-like
6T7A_C	-46.888737	16.227102	0	6t7a	C	alpha arrays	Histone-like
6T7A_D	-53.57229	3.5236661	3	6t7a	D	alpha arrays	Histone-like
6T7A_E	-51.427803	6.713551	3	6t7a	E	alpha arrays	Histone-like
6T7A_F	-54.752235	4.679725	3	6t7a	F	alpha arrays	Histone-like
6T7A_G	-46.8887	16.2271	0	6t7a	G	alpha arrays	Histone-like
6T7A_H	-53.57241	3.5236366	3	6t7a	H	alpha arrays	Histone-like
6T7A_K	-56.35439	-3.7556567	3	6t7a	K	alpha arrays	NO_X_NAME
6TBC_A	7.827357	-30.488314	2	6tbc	A	a/b three-layered sandwiches	Rossmann-like
6TBC_B	7.836425	-30.503773	2	6tbc	B	a/b three-layered sandwiches	Rossmann-like
6TBC_C	8.405339	-31.051022	1	6tbc	C	a/b three-layered sandwiches	Rossmann-like
6TBC_D	8.947506	-31.680075	1	6tbc	D	a/b three-layered sandwiches	Rossmann-like
6TBC_E	8.948732	-31.681198	1	6tbc	E	a/b three-layered sandwiches	Rossmann-like
6TBC_F	9.003112	-31.711725	1	6tbc	F	a/b three-layered sandwiches	Rossmann-like
6TBC_G	8.312619	-30.959179	1	6tbc	G	a/b three-layered sandwiches	Rossmann-like
6TBC_H	8.948648	-31.680984	1	6tbc	H	a/b three-layered sandwiches	Rossmann-like
6TOM_A	-37.59643	9.347083	0	6tom	A	a+b two layers	NO_X_NAME
6UFD_A	30.937952	-21.18611	2	6ufd	A	beta meanders	NO_X_NAME
6UUJ_A	-51.884033	-7.7895365	8	6uuj	A	alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines
6UUJ_B	-25.373451	-6.454216	8	6uuj	B	alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines
6UUJ_C	46.313236	-14.453321	6	6uuj	C	a+b two layers	NO_X_NAME
6UUJ_D	-51.821884	-8.25841	8	6uuj	D	alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines
6UUJ_E	-25.57956	-6.665605	8	6uuj	E	alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines
6UUJ_F	46.31767	-14.440236	6	6uuj	F	a+b two layers	NO_X_NAME
6UUJ_G	-51.91394	-7.5283084	8	6uuj	G	alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines
6UUJ_H	-25.51137	-6.575828	8	6uuj	H	alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines
6UUJ_I	46.31785	-14.450525	6	6uuj	I	a+b two layers	NO_X_NAME
6UUJ_J	-51.821747	-8.259507	8	6uuj	J	alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines
6UUJ_K	-25.269115	-6.255924	8	6uuj	K	alpha bundles	Ferritin/Heme oxygenase/4-helical cytokines
6UUJ_L	46.316475	-14.454479	6	6uuj	L	a+b two layers	NO_X_NAME
6WU6_A	18.257187	2.1229932	2	6wu6	A	a/b three-layered sandwiches	Rossmann-like
6WU6_A	18.257187	2.1229932	2	6wu6	A	alpha bundles	Spectrin repeat-like
6WU6_B	31.335909	-8.608089	1	6wu6	B	a+b two layers	beta-Grasp
6WU6_B	31.335909	-8.608089	1	6wu6	B	alpha arrays	alpha-helical ferredoxin-like
6WU6_C	-36.738297	-1.6677734	8	6wu6	C	alpha bundles	NO_X_NAME
6WU6_D	-44.928864	-10.33187	8	6wu6	D	alpha bundles	NO_X_NAME
6WU6_E	18.280378	2.159119	2	6wu6	E	a/b three-layered sandwiches	Rossmann-like
6WU6_E	18.280378	2.159119	2	6wu6	E	alpha bundles	Spectrin repeat-like
6WU6_F	31.33534	-8.607776	1	6wu6	F	a+b two layers	beta-Grasp
6WU6_F	31.33534	-8.607776	1	6wu6	F	alpha arrays	alpha-helical ferredoxin-like
6WU6_G	-36.7382	-1.6677792	8	6wu6	G	alpha bundles	NO_X_NAME
6WU6_H	-44.92894	-10.332098	8	6wu6	H	alpha bundles	NO_X_NAME
6WU6_I	18.257616	2.1230202	2	6wu6	I	a/b three-layered sandwiches	Rossmann-like
6WU6_I	18.257616	2.1230202	2	6wu6	I	alpha bundles	Spectrin repeat-like
6WU6_J	31.336031	-8.608371	1	6wu6	J	a+b two layers	beta-Grasp
6WU6_J	31.336031	-8.608371	1	6wu6	J	alpha arrays	alpha-helical ferredoxin-like
6WU6_K	-36.73812	-1.6677643	8	6wu6	K	alpha bundles	NO_X_NAME
6WU6_L	-44.929035	-10.332169	8	6wu6	L	alpha bundles	NO_X_NAME
6X27_A	-5.0876675	-22.290615	7	6x27	A	a/b three-layered sandwiches	NO_X_NAME
6X27_A	-5.0876675	-22.290615	7	6x27	A	a+b two layers	NO_X_NAME
6X27_B	-5.2105355	-21.575943	7	6x27	B	a/b three-layered sandwiches	NO_X_NAME
6X27_B	-5.2105355	-21.575943	7	6x27	B	a+b two layers	NO_X_NAME
6X27_C	8.98314	-5.461708	7	6x27	C	a/b three-layered sandwiches	NO_X_NAME
6X27_C	8.98314	-5.461708	7	6x27	C	a+b two layers	NO_X_NAME
6X27_D	-5.2593913	-21.609678	7	6x27	D	a/b three-layered sandwiches	NO_X_NAME
6X27_D	-5.2593913	-21.609678	7	6x27	D	a+b two layers	NO_X_NAME
6X27_E	-5.3639765	-21.585266	7	6x27	E	a/b three-layered sandwiches	NO_X_NAME
6X27_E	-5.3639765	-21.585266	7	6x27	E	a+b two layers	NO_X_NAME
6X27_F	-4.9738445	-21.54575	7	6x27	F	a/b three-layered sandwiches	NO_X_NAME
6X27_F	-4.9738445	-21.54575	7	6x27	F	a+b two layers	NO_X_NAME
6X27_G	-5.769451	-21.56377	7	6x27	G	a/b three-layered sandwiches	NO_X_NAME
6X27_G	-5.769451	-21.56377	7	6x27	G	a+b two layers	NO_X_NAME
6X27_H	8.974201	-5.441088	7	6x27	H	a/b three-layered sandwiches	NO_X_NAME
6X27_H	8.974201	-5.441088	7	6x27	H	a+b two layers	NO_X_NAME
6X27_I	-4.511484	-21.061962	7	6x27	I	a/b three-layered sandwiches	NO_X_NAME
6X27_I	-4.511484	-21.061962	7	6x27	I	a+b two layers	NO_X_NAME
6X27_J	-4.4940863	-20.943192	7	6x27	J	a/b three-layered sandwiches	NO_X_NAME
6X27_J	-4.4940863	-20.943192	7	6x27	J	a+b two layers	NO_X_NAME
6X27_K	-4.5820866	-21.103554	7	6x27	K	a/b three-layered sandwiches	NO_X_NAME
6X27_K	-4.5820866	-21.103554	7	6x27	K	a+b two layers	NO_X_NAME
6X27_L	8.985899	-5.466702	7	6x27	L	a/b three-layered sandwiches	NO_X_NAME
6X27_L	8.985899	-5.466702	7	6x27	L	a+b two layers	NO_X_NAME
6Z9X_A	9.554051	2.0307627	2	6z9x	A	beta sandwiches	Immunoglobulin-like beta-sandwich
6Z9X_A	9.554051	2.0307627	2	6z9x	A	a+b two layers	NO_X_NAME
6Z9X_B	-49.033367	11.3201275	3	6z9x	B	beta sandwiches	Immunoglobulin-like beta-sandwich
6Z9X_C	-52.594658	-23.067778	8	6z9x	C	UNK	UNK
6Z9X_D	9.548157	2.0371175	2	6z9x	D	beta sandwiches	Immunoglobulin-like beta-sandwich
6Z9X_D	9.548157	2.0371175	2	6z9x	D	a+b two layers	NO_X_NAME
6Z9X_E	-49.047188	11.298062	3	6z9x	E	beta sandwiches	Immunoglobulin-like beta-sandwich
6Z9X_F	-52.365353	-23.143892	8	6z9x	F	UNK	UNK
7BKB_A	32.54962	-34.35067	1	7bkb	A	a/b barrels	TIM beta/alpha-barrel
7BKB_A	32.54962	-34.35067	1	7bkb	A	a+b two layers	NO_X_NAME
7BKB_A	32.54962	-34.35067	1	7bkb	A	a/b three-layered sandwiches	Rossmann-like
7BKB_B	5.8968897	-21.915152	1	7bkb	B	a/b three-layered sandwiches	Flavodoxin-like
7BKB_C	-4.581658	1.4066186	7	7bkb	C	alpha arrays	alpha-helical ferredoxin-like
7BKB_D	1.7999914	5.687069	2	7bkb	D	a+b two layers	NO_X_NAME
