protein,theta_col,b00,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,frac_pos,frac_neg
6GBC_boxes_adjacent_angles,angle_signed_deg,0.002386634844868735,0.002386634844868735,0.021479713603818614,0.03341288782816229,0.05489260143198091,0.057279236276849645,0.06443914081145585,0.07398568019093078,0.11217183770883055,0.11217183770883055,0.06205250596658711,0.0,0.002386634844868735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002386634844868735,0.011933174224343675,0.014319809069212411,0.028639618138424822,0.03818615751789976,0.16945107398568018,0.10023866348448687,0.021479713603818614,0.00477326968973747,0.002386634844868735,0.0,0.00477326968973747,0.002386634844868735,0.0,0.4009546539379475,0.5990453460620525
6GBF_boxes_adjacent_angles,angle_signed_deg,0.0024271844660194173,0.0024271844660194173,0.01699029126213592,0.02912621359223301,0.06796116504854369,0.050970873786407765,0.07281553398058252,0.07524271844660194,0.10436893203883495,0.11407766990291263,0.06067961165048544,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024271844660194173,0.007281553398058253,0.012135922330097087,0.02912621359223301,0.04611650485436893,0.17233009708737865,0.08980582524271845,0.024271844660194174,0.0048543689320388345,0.0024271844660194173,0.0,0.0024271844660194173,0.0048543689320388345,0.0,0.39805825242718446,0.6019417475728155
6GDZ_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.05405405405405406,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.4594594594594595,0.21621621621621623,0.13513513513513514,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.8918918918918919,0.10810810810810811
6H0W_boxes_adjacent_angles,angle_signed_deg,0.0,0.018292682926829267,0.021341463414634148,0.04573170731707317,0.03353658536585366,0.057926829268292686,0.06097560975609756,0.06402439024390244,0.054878048780487805,0.06707317073170732,0.057926829268292686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003048780487804878,0.003048780487804878,0.012195121951219513,0.03048780487804878,0.04878048780487805,0.2225609756097561,0.15548780487804878,0.021341463414634148,0.006097560975609756,0.006097560975609756,0.0,0.006097560975609756,0.0,0.003048780487804878,0.5182926829268293,0.4817073170731707
6HSN_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.014184397163120567,0.03546099290780142,0.06855791962174941,0.07565011820330969,0.06619385342789598,0.10638297872340426,0.10401891252955082,0.08274231678486997,0.06382978723404255,0.004728132387706856,0.002364066193853428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002364066193853428,0.01182033096926714,0.01182033096926714,0.028368794326241134,0.04491725768321513,0.15130023640661938,0.09929078014184398,0.01182033096926714,0.004728132387706856,0.004728132387706856,0.002364066193853428,0.0,0.002364066193853428,0.0,0.375886524822695,0.624113475177305
6HSO_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.014084507042253521,0.03755868544600939,0.06572769953051644,0.06807511737089202,0.05868544600938967,0.09389671361502347,0.11502347417840375,0.07746478873239436,0.07981220657276995,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.009389671361502348,0.014084507042253521,0.028169014084507043,0.028169014084507043,0.1643192488262911,0.10328638497652583,0.014084507042253521,0.004694835680751174,0.007042253521126761,0.004694835680751174,0.002347417840375587,0.0,0.0,0.3826291079812207,0.6173708920187793
6IFS_boxes_adjacent_angles,angle_signed_deg,0.0017825311942959,0.0017825311942959,0.0106951871657754,0.0338680926916221,0.0142602495543672,0.04634581105169341,0.05169340463458111,0.06060606060606061,0.04634581105169341,0.0392156862745098,0.0285204991087344,0.0017825311942959,0.0,0.0017825311942959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017825311942959,0.0017825311942959,0.012477718360071301,0.040998217468805706,0.0570409982174688,0.32620320855614976,0.1622103386809269,0.049910873440285206,0.0017825311942959,0.0035650623885918,0.0,0.0035650623885918,0.0,0.0,0.661319073083779,0.338680926916221
6K3I_boxes_adjacent_angles,angle_signed_deg,0.0011363636363636363,0.004090909090909091,0.020454545454545454,0.032045454545454544,0.05886363636363636,0.0915909090909091,0.08818181818181818,0.08159090909090909,0.0834090909090909,0.08318181818181818,0.04318181818181818,0.009772727272727273,0.0020454545454545456,0.0018181818181818182,0.0006818181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.010227272727272727,0.01659090909090909,0.02590909090909091,0.03409090909090909,0.05068181818181818,0.12295454545454546,0.06340909090909091,0.030227272727272728,0.017954545454545456,0.013181818181818182,0.005,0.0027272727272727275,0.0018181818181818182,0.0006818181818181819,0.39795454545454545,0.6020454545454546
6LUM_boxes_adjacent_angles,angle_signed_deg,0.00031826861871419476,0.004455760661998727,0.007001909611712286,0.0120942075111394,0.019732654360280075,0.03819223424570337,0.03787396562698918,0.04996817313812858,0.04392106938255888,0.04105665181413113,0.02737110120942075,0.011139401654996817,0.0038192234245703373,0.00031826861871419476,0.001273074474856779,0.00031826861871419476,0.0006365372374283895,0.0,0.0,0.0,0.0,0.003182686187141948,0.011139401654996817,0.017504774029280714,0.02132399745385105,0.04010184595798854,0.07415658816040738,0.3446849140674729,0.11903246339910885,0.04232972628898791,0.010821133036282623,0.008274984086569064,0.0054105665181413114,0.0006365372374283895,0.001273074474856779,0.0006365372374283895,0.7005092297899427,0.2994907702100573
6MUH_boxes_adjacent_angles,angle_signed_deg,0.0,0.0016891891891891893,0.013513513513513514,0.02702702702702703,0.030405405405405407,0.037162162162162164,0.04391891891891892,0.037162162162162164,0.057432432432432436,0.052364864864864864,0.03547297297297297,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016891891891891893,0.0016891891891891893,0.010135135135135136,0.03209459459459459,0.08783783783783784,0.2989864864864865,0.17229729729729729,0.04222972972972973,0.005067567567567568,0.0033783783783783786,0.0016891891891891893,0.0,0.0016891891891891893,0.0016891891891891893,0.660472972972973,0.339527027027027
6MYO_boxes_adjacent_angles,angle_signed_deg,0.0,0.0018433179723502304,0.010138248847926268,0.013824884792626729,0.026728110599078342,0.03317972350230415,0.04608294930875576,0.05622119815668203,0.06267281105990784,0.05069124423963134,0.03225806451612903,0.0064516129032258064,0.0018433179723502304,0.0,0.0009216589861751152,0.0,0.0,0.0,0.0,0.0,0.0009216589861751152,0.0009216589861751152,0.003686635944700461,0.011059907834101382,0.017511520737327188,0.026728110599078342,0.0792626728110599,0.3096774193548387,0.1622119815668203,0.029493087557603687,0.007373271889400922,0.004608294930875576,0.0009216589861751152,0.0018433179723502304,0.0,0.0009216589861751152,0.6571428571428571,0.34285714285714286
6MYP_boxes_adjacent_angles,angle_signed_deg,0.0,0.003686635944700461,0.011981566820276499,0.012903225806451613,0.025806451612903226,0.034101382488479264,0.04331797235023042,0.059907834101382486,0.07004608294930875,0.052534562211981564,0.02488479262672811,0.003686635944700461,0.0009216589861751152,0.0018433179723502304,0.0,0.0,0.0,0.0,0.0,0.0,0.0009216589861751152,0.0,0.008294930875576038,0.010138248847926268,0.011981566820276499,0.03133640552995392,0.08940092165898618,0.3345622119815668,0.1327188940092166,0.018433179723502304,0.0064516129032258064,0.004608294930875576,0.0018433179723502304,0.0018433179723502304,0.0009216589861751152,0.0009216589861751152,0.6543778801843319,0.34562211981566815
6MYQ_boxes_adjacent_angles,angle_signed_deg,0.0,0.0018467220683287165,0.014773776546629732,0.012927054478301015,0.023084025854108958,0.0332409972299169,0.04339796860572484,0.05909510618651893,0.0664819944598338,0.046168051708217916,0.040627885503231764,0.0018467220683287165,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.003693444136657433,0.013850415512465374,0.013850415512465374,0.02123730378578024,0.0886426592797784,0.322253000923361,0.14958448753462603,0.024007386888273315,0.0110803324099723,0.0009233610341643582,0.002770083102493075,0.0018467220683287165,0.0,0.0,0.65466297322253,0.34533702677747
6MYR_boxes_adjacent_angles,angle_signed_deg,0.0009225092250922509,0.0018450184501845018,0.01107011070110701,0.011992619926199263,0.02952029520295203,0.027675276752767528,0.04151291512915129,0.052583025830258305,0.06642066420664207,0.05627306273062731,0.03136531365313653,0.0036900369003690036,0.0018450184501845018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009225092250922509,0.005535055350553505,0.012915129151291513,0.012915129151291513,0.02952029520295203,0.08763837638376384,0.3182656826568266,0.14391143911439114,0.03228782287822878,0.01107011070110701,0.0009225092250922509,0.0027675276752767526,0.0036900369003690036,0.0,0.0009225092250922509,0.6632841328413284,0.33671586715867163
6MYS_boxes_adjacent_angles,angle_signed_deg,0.0,0.0009216589861751152,0.013824884792626729,0.0064516129032258064,0.025806451612903226,0.035944700460829496,0.04516129032258064,0.05622119815668203,0.07465437788018434,0.054377880184331796,0.025806451612903226,0.003686635944700461,0.0,0.0009216589861751152,0.0,0.0,0.0,0.0,0.0,0.0,0.0009216589861751152,0.0,0.0064516129032258064,0.011981566820276499,0.016589861751152075,0.022119815668202765,0.0847926267281106,0.3327188940092166,0.13640552995391705,0.027649769585253458,0.007373271889400922,0.003686635944700461,0.003686635944700461,0.0009216589861751152,0.0009216589861751152,0.0,0.656221198156682,0.343778801843318
6MYT_boxes_adjacent_angles,angle_signed_deg,0.0,0.004612546125461255,0.008302583025830259,0.014760147601476014,0.025830258302583026,0.026752767527675275,0.0470479704797048,0.06457564575645756,0.06365313653136531,0.05627306273062731,0.023985239852398525,0.005535055350553505,0.0018450184501845018,0.0009225092250922509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009225092250922509,0.007380073800738007,0.01107011070110701,0.012915129151291513,0.03044280442804428,0.10239852398523985,0.3182656826568266,0.13099630996309963,0.025830258302583026,0.007380073800738007,0.0036900369003690036,0.0027675276752767526,0.0009225092250922509,0.0009225092250922509,0.0,0.6559040590405905,0.34409594095940954
6MYU_boxes_adjacent_angles,angle_signed_deg,0.0,0.0027675276752767526,0.012915129151291513,0.013837638376383764,0.02952029520295203,0.026752767527675275,0.04428044280442804,0.055350553505535055,0.06734317343173432,0.042435424354243544,0.03874538745387454,0.006457564575645757,0.0018450184501845018,0.0009225092250922509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027675276752767526,0.0018450184501845018,0.012915129151291513,0.015682656826568265,0.025830258302583026,0.06734317343173432,0.33579335793357934,0.14852398523985239,0.03413284132841329,0.004612546125461255,0.0027675276752767526,0.0027675276752767526,0.0009225092250922509,0.0009225092250922509,0.0,0.6568265682656826,0.34317343173431736
6ONO_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.0,0.0,0.018050541516245487,0.01444043321299639,0.032490974729241874,0.021660649819494584,0.06498194945848375,0.039711191335740074,0.021660649819494584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007220216606498195,0.007220216606498195,0.036101083032490974,0.061371841155234655,0.47653429602888087,0.16967509025270758,0.021660649819494584,0.0036101083032490976,0.0,0.0,0.0036101083032490976,0.0,0.0,0.7870036101083032,0.21299638989169678
6ONU_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.0,0.001834862385321101,0.01834862385321101,0.022018348623853212,0.01834862385321101,0.04220183486238532,0.05688073394495413,0.029357798165137616,0.031192660550458717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001834862385321101,0.007339449541284404,0.011009174311926606,0.03302752293577982,0.08073394495412844,0.42568807339449544,0.1889908256880734,0.025688073394495414,0.001834862385321101,0.001834862385321101,0.001834862385321101,0.0,0.0,0.0,0.7798165137614679,0.22018348623853212
6PGW_boxes_adjacent_angles,angle_signed_deg,0.0,0.009411764705882352,0.023529411764705882,0.042352941176470586,0.0988235294117647,0.08235294117647059,0.09176470588235294,0.11529411764705882,0.08705882352941176,0.06823529411764706,0.04,0.018823529411764704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.01647058823529412,0.03529411764705882,0.03764705882352941,0.04941176470588235,0.05647058823529412,0.05176470588235294,0.018823529411764704,0.011764705882352941,0.011764705882352941,0.01647058823529412,0.004705882352941176,0.0,0.32235294117647056,0.6776470588235295
6PRK_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.0043859649122807015,0.021929824561403508,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.013157894736842105,0.008771929824561403,0.13596491228070176,0.4342105263157895,0.2982456140350877,0.05701754385964912,0.0,0.0,0.0,0.0,0.0,0.0,0.956140350877193,0.04385964912280704
6PZH_boxes_adjacent_angles,angle_signed_deg,0.004651162790697674,0.005813953488372093,0.023255813953488372,0.040697674418604654,0.1058139534883721,0.12790697674418605,0.10232558139534884,0.0941860465116279,0.0941860465116279,0.09186046511627907,0.037209302325581395,0.0034883720930232558,0.002325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.010465116279069767,0.015116279069767442,0.012790697674418604,0.03488372093023256,0.04534883720930233,0.08488372093023255,0.02558139534883721,0.01744186046511628,0.010465116279069767,0.002325581395348837,0.0,0.002325581395348837,0.0,0.26627906976744187,0.7337209302325581
6Q32_boxes_adjacent_angles,angle_signed_deg,0.0,0.004830917874396135,0.01932367149758454,0.03140096618357488,0.06038647342995169,0.05314009661835749,0.06038647342995169,0.09420289855072464,0.10628019323671498,0.0966183574879227,0.0748792270531401,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024154589371980675,0.012077294685990338,0.016908212560386472,0.024154589371980676,0.033816425120772944,0.17391304347826086,0.09420289855072464,0.021739130434782608,0.007246376811594203,0.0024154589371980675,0.0,0.0024154589371980675,0.0024154589371980675,0.0024154589371980675,0.3961352657004831,0.6038647342995169
6Q3T_boxes_adjacent_angles,angle_signed_deg,0.006097560975609756,0.012195121951219513,0.018292682926829267,0.028455284552845527,0.044715447154471545,0.07317073170731707,0.054878048780487805,0.046747967479674794,0.046747967479674794,0.05894308943089431,0.026422764227642278,0.006097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756,0.01016260162601626,0.024390243902439025,0.07317073170731707,0.23170731707317074,0.1951219512195122,0.024390243902439025,0.0040650406504065045,0.0040650406504065045,0.0040650406504065045,0.0,0.0,0.0,0.5772357723577236,0.4227642276422764
6QXK_boxes_adjacent_angles,angle_signed_deg,0.0036900369003690036,0.007380073800738007,0.02214022140221402,0.01845018450184502,0.02214022140221402,0.06642066420664207,0.06642066420664207,0.05904059040590406,0.07749077490774908,0.06273062730627306,0.04059040590405904,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.007380073800738007,0.02952029520295203,0.02952029520295203,0.06642066420664207,0.25092250922509224,0.13284132841328414,0.01845018450184502,0.0,0.007380073800738007,0.0,0.0036900369003690036,0.0,0.0,0.5498154981549815,0.45018450184501846
6QYX_boxes_adjacent_angles,angle_signed_deg,0.0,0.008955223880597015,0.01791044776119403,0.005970149253731343,0.04776119402985075,0.03582089552238806,0.04477611940298507,0.06865671641791045,0.056716417910447764,0.0626865671641791,0.03880597014925373,0.0,0.0029850746268656717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029850746268656717,0.0,0.008955223880597015,0.0029850746268656717,0.011940298507462687,0.023880597014925373,0.07164179104477612,0.24776119402985075,0.1880597014925373,0.03582089552238806,0.005970149253731343,0.005970149253731343,0.0029850746268656717,0.0,0.0,0.0,0.608955223880597,0.391044776119403
6RMS_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.020671834625323,0.031007751937984496,0.05426356589147287,0.06718346253229975,0.06201550387596899,0.08527131782945736,0.10852713178294573,0.10077519379844961,0.056847545219638244,0.002583979328165375,0.002583979328165375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002583979328165375,0.00516795865633075,0.00516795865633075,0.031007751937984496,0.031007751937984496,0.17571059431524547,0.1111111111111111,0.028423772609819122,0.00516795865633075,0.00516795865633075,0.0,0.0,0.007751937984496124,0.0,0.4082687338501292,0.5917312661498708
6RUP_boxes_adjacent_angles,angle_signed_deg,0.0,0.009345794392523364,0.037383177570093455,0.02336448598130841,0.10747663551401869,0.10747663551401869,0.14953271028037382,0.09345794392523364,0.07009345794392523,0.06074766355140187,0.06074766355140187,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.004672897196261682,0.03271028037383177,0.014018691588785047,0.03271028037383177,0.08878504672897196,0.04205607476635514,0.028037383177570093,0.004672897196261682,0.018691588785046728,0.004672897196261682,0.0,0.0,0.0,0.2757009345794392,0.7242990654205608
6S6S_boxes_adjacent_angles,angle_signed_deg,0.0010351966873706005,0.005952380952380952,0.01048136645962733,0.01695134575569358,0.03597308488612837,0.044384057971014496,0.04826604554865425,0.055900621118012424,0.05137163561076605,0.05745341614906832,0.04503105590062112,0.01462215320910973,0.0033643892339544515,0.002199792960662526,0.0002587991718426501,0.0,0.0,0.0,0.0,0.00012939958592132506,0.00012939958592132506,0.0015527950310559005,0.01074016563146998,0.018115942028985508,0.029503105590062112,0.041666666666666664,0.06780538302277432,0.23524844720496896,0.130175983436853,0.04192546583850932,0.013198757763975156,0.006469979296066253,0.005564182194616977,0.002846790890269151,0.0012939958592132505,0.00038819875776397513,0.6067546583850931,0.3932453416149069
6S6T_boxes_adjacent_angles,angle_signed_deg,0.0008230452674897119,0.0043895747599451305,0.01316872427983539,0.01810699588477366,0.037037037037037035,0.04279835390946502,0.04842249657064472,0.050617283950617285,0.056378600823045265,0.05775034293552812,0.043072702331961595,0.0149519890260631,0.0031550068587105624,0.0023319615912208505,0.0010973936899862826,0.0,0.0,0.0,0.0,0.0,0.0,0.0023319615912208505,0.013854595336076818,0.02112482853223594,0.029080932784636488,0.043072702331961595,0.06378600823045268,0.23031550068587106,0.1281207133058985,0.04156378600823045,0.014128943758573388,0.00823045267489712,0.004663923182441701,0.004252400548696845,0.0012345679012345679,0.00013717421124828533,0.6058984910836762,0.3941015089163238
6S6U_boxes_adjacent_angles,angle_signed_deg,0.0,0.005794392523364486,0.010467289719626169,0.018317757009345795,0.03514018691588785,0.0491588785046729,0.0497196261682243,0.06046728971962617,0.05401869158878505,0.05280373831775701,0.045420560747663555,0.012710280373831775,0.0014953271028037382,0.0033644859813084112,0.00037383177570093456,0.0,0.0,0.0,0.0,0.0,0.0,0.001308411214953271,0.009345794392523364,0.019626168224299065,0.030093457943925234,0.04644859813084112,0.06934579439252336,0.24654205607476634,0.11205607476635514,0.03588785046728972,0.012149532710280374,0.007663551401869159,0.00411214953271028,0.0053271028037383174,0.00028037383177570094,0.0005607476635514019,0.6007476635514019,0.39925233644859814
6S6X_boxes_adjacent_angles,angle_signed_deg,0.0006872852233676976,0.004467353951890034,0.009965635738831614,0.01640893470790378,0.033848797250859104,0.048539518900343644,0.056013745704467356,0.053350515463917524,0.05154639175257732,0.05472508591065292,0.04450171821305842,0.014776632302405498,0.0013745704467353953,0.0032646048109965637,0.0005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0012027491408934709,0.007731958762886598,0.023109965635738833,0.025515463917525773,0.052061855670103095,0.06469072164948454,0.25051546391752577,0.11082474226804123,0.0377147766323024,0.013573883161512028,0.006615120274914089,0.006271477663230241,0.004810996563573883,0.0006872852233676976,0.0006872852233676976,0.6060137457044673,0.3939862542955327
6S9I_boxes_adjacent_angles,angle_signed_deg,0.0,0.00511770726714432,0.01023541453428864,0.019959058341862845,0.026100307062436028,0.04452405322415558,0.06755373592630501,0.0609007164790174,0.04452405322415558,0.04350051177072672,0.02712384851586489,0.010747185261003071,0.0015353121801432957,0.0,0.0010235414534288639,0.0,0.0,0.0,0.0,0.0,0.0,0.00255885363357216,0.006141248720573183,0.008700102354145343,0.019447287615148412,0.03735926305015353,0.086489252814739,0.23541453428863868,0.1699078812691914,0.0465711361310133,0.015353121801432957,0.0040941658137154556,0.0035823950870010235,0.0010235414534288639,0.0005117707267144319,0.0,0.6371545547594678,0.3628454452405322
6T7A_boxes_adjacent_angles,angle_signed_deg,0.0,0.0012091898428053204,0.0036275695284159614,0.0036275695284159614,0.015719467956469165,0.03143893591293833,0.020556227327690448,0.037484885126964934,0.04836759371221282,0.05441354292623942,0.020556227327690448,0.0024183796856106408,0.0012091898428053204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048367593712212815,0.014510278113663845,0.03506650544135429,0.09310761789600967,0.5054413542926239,0.08948004836759371,0.010882708585247884,0.0024183796856106408,0.0024183796856106408,0.0012091898428053204,0.0,0.0,0.0,0.7593712212817413,0.24062877871825872
6TBC_boxes_adjacent_angles,angle_signed_deg,0.0,0.006329113924050633,0.011684518013631937,0.014605647517039922,0.04186952288218111,0.03992210321324245,0.06329113924050633,0.06183057448880234,0.04965920155793573,0.030671859785783837,0.03456669912366115,0.012171372930866602,0.0038948393378773127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038948393378773127,0.0038948393378773127,0.010223953261927946,0.024829600778967866,0.05501460564751704,0.2857838364167478,0.18938656280428431,0.042843232716650435,0.005355404089581304,0.0,0.004381694255111977,0.0,0.0,0.0038948393378773127,0.6295034079844206,0.3704965920155794
6TOM_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.023255813953488372,0.007751937984496124,0.015503875968992248,0.023255813953488372,0.05426356589147287,0.03875968992248062,0.06976744186046512,0.03875968992248062,0.015503875968992248,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.007751937984496124,0.015503875968992248,0.031007751937984496,0.05426356589147287,0.37209302325581395,0.18604651162790697,0.023255813953488372,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.7054263565891473,0.2945736434108527
6UFD_boxes_adjacent_angles,angle_signed_deg,0.0,0.007782101167315175,0.027237354085603113,0.042801556420233464,0.04669260700389105,0.0622568093385214,0.07003891050583658,0.0933852140077821,0.09727626459143969,0.0622568093385214,0.058365758754863814,0.0038910505836575876,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038910505836575876,0.011673151750972763,0.011673151750972763,0.05058365758754864,0.0622568093385214,0.08171206225680934,0.1517509727626459,0.04669260700389105,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.42412451361867703,0.5758754863813229
6UUJ_boxes_adjacent_angles,angle_signed_deg,0.0,0.00414722654224987,0.011404872991187144,0.01762571280456195,0.02280974598237429,0.044582685329186106,0.03110419906687403,0.04095386210471747,0.027993779160186624,0.041990668740279936,0.01866251944012442,0.010368066355624676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010368066355624676,0.002592016588906169,0.0,0.004665629860031105,0.01762571280456195,0.03162260238465526,0.1518921721099015,0.27060653188180406,0.1902540176257128,0.04406428201140487,0.006220839813374806,0.0036288232244686366,0.002073613271124935,0.002073613271124935,0.0,0.0,0.7283566614826334,0.27164333851736655
6WU6_boxes_adjacent_angles,angle_signed_deg,0.001092896174863388,0.004371584699453552,0.01092896174863388,0.01639344262295082,0.022950819672131147,0.02622950819672131,0.03132969034608379,0.028051001821493626,0.03825136612021858,0.05027322404371585,0.03169398907103825,0.013114754098360656,0.003278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004371584699453552,0.012021857923497269,0.014207650273224045,0.02987249544626594,0.04663023679417122,0.07540983606557378,0.26010928961748636,0.17923497267759564,0.06411657559198543,0.020765027322404372,0.007650273224043716,0.003278688524590164,0.0,0.002185792349726776,0.002185792349726776,0.722040072859745,0.27795992714025497
6X27_boxes_adjacent_angles,angle_signed_deg,0.0,0.0068150840527033164,0.03044070876874148,0.025897319400272602,0.05497501135847342,0.06406179009541117,0.05860972285324852,0.07360290776919581,0.05542935029532031,0.05860972285324852,0.03634711494775102,0.002271694684234439,0.004997728305315766,0.00045433893684688776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00817810086324398,0.008632439800090867,0.010904134484325307,0.06996819627442072,0.2680599727396638,0.1263062244434348,0.014084507042253521,0.015447523852794184,0.0013630168105406633,0.004543389368468878,0.0,0.0,0.0,0.5274875056792367,0.47251249432076325
6Z9X_boxes_adjacent_angles,angle_signed_deg,0.0,0.002638522427440633,0.018469656992084433,0.044854881266490766,0.059366754617414245,0.10554089709762533,0.10949868073878628,0.07519788918205805,0.0712401055408971,0.03562005277044855,0.047493403693931395,0.017150395778364115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013192612137203166,0.0013192612137203166,0.0,0.009234828496042216,0.010554089709762533,0.01978891820580475,0.051451187335092345,0.13060686015831136,0.08443271767810026,0.05672823218997362,0.023746701846965697,0.009234828496042216,0.006596306068601583,0.005277044854881266,0.002638522427440633,0.0,0.4129287598944591,0.5870712401055409
7BKB_boxes_adjacent_angles,angle_signed_deg,0.0007345739471106758,0.00465230166503428,0.00930460333006856,0.013222331047992164,0.0319539666993144,0.04982859941234084,0.06072477962781587,0.06452007835455435,0.05643976493633693,0.059255631733594515,0.03599412340842312,0.012365328109696375,0.0034280117531831538,0.0004897159647404506,0.0,0.0002448579823702253,0.0,0.0,0.0,0.0,0.0004897159647404506,0.0019588638589618022,0.005876591576885406,0.012242899118511263,0.020323212536728696,0.03660626836434868,0.06243878550440744,0.27681194906953965,0.1143486777668952,0.03868756121449559,0.011998041136141039,0.005876591576885406,0.004529872673849167,0.002938295788442703,0.0012242899118511264,0.0004897159647404506,0.5968413320274241,0.40315866797257593
7BKC_boxes_adjacent_angles,angle_signed_deg,0.0007352941176470588,0.004411764705882353,0.009068627450980393,0.012377450980392156,0.03223039215686275,0.0491421568627451,0.06053921568627451,0.06458333333333334,0.056862745098039215,0.05943627450980392,0.03602941176470588,0.01213235294117647,0.003431372549019608,0.0004901960784313725,0.0,0.00024509803921568627,0.0,0.0,0.0,0.0,0.0004901960784313725,0.00196078431372549,0.0058823529411764705,0.0125,0.02034313725490196,0.037377450980392156,0.06213235294117647,0.276593137254902,0.1142156862745098,0.03897058823529412,0.012745098039215686,0.0058823529411764705,0.0045343137254901964,0.0029411764705882353,0.0012254901960784314,0.0004901960784313725,0.5982843137254902,0.4017156862745098
7BWE_boxes_adjacent_angles,angle_signed_deg,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.04838709677419355,0.03225806451612903,0.11290322580645161,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.06451612903225806,0.03225806451612903,0.14516129032258066,0.12903225806451613,0.1774193548387097,0.04838709677419355,0.11290322580645161,0.016129032258064516,0.0,0.0,0.0,0.016129032258064516,0.0,0.7580645161290323,0.24193548387096775
